一种干扰分离多路径路由协议的设计与实现	无线多媒体传感器网络在传输音频、图像、视频等媒体信息时要求更加苛刻的端到端传输性能.通常的解决办法是采用多路径传输技术,利用源节点到目的节点之间多条可用路径并发地进行数据传输.为了尽可能降低传输延时,传统的多路径协议通常选择跳数之和较小的路径,致使所建路径彼此相互靠近而通信干扰增大,最终导致传输性能降低.提出一种基于干扰分离的多路径路由协议IDMPR,在寻找多路径时,按SINR模型对路径干扰进行计算,从而保证所选路径之间不存在干扰或尽可能降低干扰.仿真实验显示IDMPR协议所选路径通信干扰较小,传输率和传输延时等性能较传统协议有一定的提高.
基于线性异构无线传感器网络的协同可靠数据传输	大量无线传感器应用具有线性网络拓扑结构.结合高压输电线路监控系统的层次型异构无线传感器网络架构,提出了骨干网和子网协作进行可靠数据传输,以解决线性拓扑结构的单点失效问题.设计了骨干网节点自适应功率调整机制和传感器节点自动子网切换机制,并在含9个骨干网节点的实验床上实现和性能验证.实验结果表明所提可靠数据传输机制能解决单点失效问题,并能有效改善网络性能.
无线传感器网络中一种基于虚拟坐标的路由选择策略	针对无线传感器网络中的障碍物问题,设计了一种基于虚拟坐标的分布式路由策略——VCBR,VCBR能够较精确地判断两节点之间是否存在障碍物.针对存在障碍物的情况,VCBR以较短的路径绕开障碍物,从而避免了由障碍物引起的死端节点问题,进而高效地完成路由选择.理论分析与实验结果表明,本文提出的路由策略能够降低数据丢包率,并显著地缩短了平均路径长度.
无线传感网络中一种基于网络编码的可靠数据发送方法	传输可靠性是无线传感网络的优化目标之一.一般通过多路径和丢包重传提供冗余来实现,但是不可避免的带来节点能量等资源的浪费.在可靠多径路由中引入网络编码机制,在建立反向传播路径时,使用满足期望可靠性所需的冗余度RDD来控制最小路径数和网络编码策略;然后将多份线性无关的编码报文沿多条路径传输,汇聚节点收到满足解码条件的数据包后解码.这种方法增加网络的鲁棒性,同时降低多路径传递所需的冗余量.最后通过仿真实验证明,该方法在满足可靠性要求的同时,有效降低传输能量消耗.
无线传感器网络中基于功率控制的链路调度算法研究	为了最大化多级功率下WSN的吞吐量,提出了一种基于收益值评估的链路调度算法GELS.GELS首先得到不同功率下节点的平均数据发送量,然后根据冲突域的概率评估得到每级功率下节点的损失数据发送量,从而得到每个节点不同功率下的收益值,最后sink节点通过动态规划策略得到全网最优的无冲突功率调度方案.实验结果表明,提出的算法可以在保证链路间通信公平性前提下有效地减少网络平均延迟,提高网络吞吐量.
面向网络生存时间的传感器网络融合延迟分配算法	融合延迟分配策略是影响数据融合效率的重要因素之一,而数据融合的目的是减少数据冗余,降低网络能量消耗,延长网络生存时间.提出了一种面向网络生存时间的延迟分配算法,该算法直接以网络生存时间为优化目标,根据对网络生存时间的贡献分配传输延迟;通过理论推导证明了该算法的有效性;引入动态规划方程,给出了该算法的具体实现;最后通过仿真实验给出了各参数对网络生存时间的影响关系.
分裂无线传感器网络基于消息摆渡的数据汇集策略	一旦无线传感器网络出现分裂,传统的路由协议就会失效.利用消息摆渡方法,提出一种数据汇集策略将分散在分裂网络中的数据汇集到基站,构造了优化到达基站的单位比特数据时延的数学规划问题,并利用不同的参数对之进行数值试验,分析了摆渡结点的运行速度、结点的内存空间等因素对单位比特数据时延以及数据丢弃率的影响.所提出的数据汇集算法,可应用于因监控范围大难以布置连通网络的场合.
多微型传感器自适应信息融合姿态估计方法	融合微型惯性和磁传感器数据能够用于实时跟踪人体肢体运动、或估计某一运动刚体姿态.这里,三维加速计被用来测量传感器坐标系下的重力向量,用于确定相对于水平面的方向;三维磁力计测量得到传感器坐标系下的磁场强度向量,用来确定垂直轴上的旋转;三维陀螺仪测量角速度,通过积分可以得到角度.重力向量受人体运动加速度的干扰,磁场强度受周围环境磁感物质的干扰,而角速度在积分过程中也会引入随时间增长的漂移,所以需要融合这3种观测量.提出了一种自适应Kalman滤波的姿态估计算法AKF,通过加速度与磁场强度计算得到的姿态来做观测量与角速度融合,将非线性观测方程线性化,从而降低了计算复杂度;磁场的干扰不会影响Pitch和Roll两个角的估计;而对于运动加速度的干扰,通过自适应调整滤波器中的观测噪声协方差矩阵来抵除.算法的稳定性和精确性在实验中得到了有效验证.
一种基于相关性的分布式异常检测算法	提出了一种传感器网络异常检测算法,与传统的基于相邻节点数据对比的检测算法不同,该算法首先在节点内分析数据的时间相关性,仅在发生异常时,上传至簇头节点,分析空间相关性;对于不确定的异常数据,在相邻分簇内,计算数据的相关性.还给出了采用直方图计算均值和分析相关性的方法.实验表明,该算法减少了通信量,提高了异常检测的准确率.
WSN中基于DSmT的车辆识别方法研究	车辆识别技术是无线传感器网络(wireless sensor network,WSN)智能交通应用中的关键技术.由于实际部署环境的复杂性,由传感器节点获取的信息往往有一定的不确定性,而且不同信息之间会有冲突发生.通过分析实测数据,引入Dezert-Smarandache Theory(DSmT)推理理论,提出一种新颖的物理量构造基本信任指派模型,融合车速与传感器对车辆的响应强度信息,从而获得机动车与非机动车等车型信息.实验结果证实了所构建的基本信任指派模型的可行性以及基于DSmT的车辆识别方法的高效性.通过与基于DST的车辆识别的结果进行比较,发现DSmT方法在处理高冲突性信息方面具有更好的性能.
基于云模型的土遗址形变判定	形变是导致土遗址垮塌和毁坏的直接原因,因此需要对遗址形变进行监测和预警.传统的形变监测方法由于其入侵性和不可持续性,不适合用于土遗址形变监测.拟采用无线传感器网络(WSN)技术对土遗址形变进行监测和分析、预警.通过分析WSN节点RSSI值的特性,提出了一种土遗址形变监测模型,采用基于RSSI值的云模型对监测数据进行测算,以判定土遗址形变状态.通过对仿真及模拟试验结果的分析,证明该形变监测模型和云模型能够实现对土遗址形变的识别,为进一步的研究工作奠定了基础.
无线传感器网络中基于多属性决策的数据转发算法	如何在严格的能量约束下均衡传感器节点能耗、延长网络生存时间是无线传感器网络数据转发研究中的一个难题.利用多属性决策理论提出了一种基于多属性决策的数据转发(multiple attribute decisionmaking based data forwarding,MadmDF)算法来解决该问题.MadmDF算法综合评价备选数据转发节点的属性信息,从中选择最优邻居节点进行数据转发,使网络数据流量得到了合理的分配,从而均衡了网络能耗,延长了网络生存时间.仿真结果表明该算法与同类数据转发算法相比具有一定优越性.
